time,X_value,Y_value,Z_value
Started:,12월 10 2020,11:20:30:490, 
448.0999,35.06569,57.38582,-143.40416
448.1520,35.03230,56.59836,-142.99298
448.2036,35.14798,55.81230,-141.93549
448.2552,33.45034,55.81260,-143.20700
448.3075,31.53595,55.68921,-145.30650
448.3599,29.40028,56.55753,-147.25580
448.4116,28.63357,57.60395,-147.94630
448.4637,27.01169,57.96143,-151.95129
448.5155,26.14082,58.40306,-154.34540
448.5677,28.41335,59.23527,-151.57806
448.6194,28.44394,59.25156,-150.35117
448.6711,27.85655,60.14619,-150.56784
448.7235,28.43750,60.95706,-150.02286
448.7760,28.76694,60.44660,-150.14844
448.8342,28.95070,59.27941,-149.82471
448.8797,29.47083,59.22616,-149.80496
448.9349,28.93438,58.57117,-150.69070
448.9834,29.36831,58.23578,-151.90781
449.0374,29.66054,60.29056,-151.40627
449.0879,30.91261,60.49601,-149.03062
449.1399,31.63841,58.66221,-147.84380
449.1949,32.27780,56.88295,-146.91112
449.2481,32.28722,56.39732,-146.79651
449.2952,31.16488,56.24453,-147.50745
449.3480,30.44352,56.22436,-146.88249
449.3995,29.88042,56.43913,-146.36987
449.4582,28.85636,56.26289,-147.60085
449.5032,27.66290,55.67106,-151.38239
449.5576,29.17687,55.31672,-149.96628
449.6073,30.38770,54.55777,-147.57280
449.6606,30.98696,54.41732,-146.80797
449.7147,31.59549,54.77635,-146.61623
449.7639,31.87758,54.79536,-146.80161
449.8173,32.33421,54.13713,-146.29445
449.8690,32.51393,54.05346,-146.07506
449.9203,32.17210,53.37411,-147.97812
449.9738,32.99915,52.04070,-148.40572
450.0233,33.76254,51.95275,-149.13991
450.0793,34.98685,52.79893,-145.92722
450.1315,36.14461,52.08089,-143.05798
450.1793,36.48274,50.70479,-142.30806
450.2312,35.57743,49.69461,-142.57925
450.2831,34.62429,50.11093,-143.57054
450.3404,33.00332,49.70907,-145.39282
450.3873,31.11433,49.38568,-147.77013
450.4398,29.83523,49.68830,-149.35672
450.4916,29.14191,50.59282,-151.96135
450.5460,29.71187,51.35939,-150.71062
450.6006,32.54662,52.34649,-145.23009
450.6472,32.61824,53.80667,-144.30486
450.6999,31.37768,55.03755,-146.42188
450.7517,29.71920,54.94938,-149.81427
450.8072,29.26345,53.89420,-151.01701
450.8569,29.52246,54.19624,-149.97487
450.9078,30.79825,55.59559,-149.13330
450.9602,32.17827,54.32375,-147.88657
451.0177,33.42296,54.20431,-147.45470
451.0634,34.73053,54.95877,-145.04128
451.1163,36.04162,53.72076,-142.93704
451.1697,35.78025,51.98647,-142.49629
451.2194,35.88992,51.54263,-141.00549
451.2712,34.86057,52.14067,-141.38626
451.3265,32.40194,51.76604,-143.40947
451.3752,30.36374,52.23624,-144.63493
451.4274,29.59881,54.05717,-144.58574
451.4861,27.97048,55.85548,-147.62971
451.5313,27.37914,56.02733,-150.19917
451.5835,29.40289,56.51204,-148.25574
451.6385,29.53847,56.99126,-146.83623
451.6883,29.18118,58.39270,-146.93050
451.7389,29.10858,59.27268,-147.14926
451.7916,28.17215,59.16637,-148.68925
451.8444,28.20102,57.93439,-149.28542
451.8982,28.60528,58.02078,-149.62920
451.9479,29.44988,57.87542,-149.90984
451.9994,30.07155,56.10799,-150.71716
452.0522,31.17189,56.72354,-148.26266
452.1046,33.38293,56.92493,-144.75894
452.1549,33.82739,55.94261,-143.66034
452.2083,33.54485,55.25488,-142.94467
452.2592,32.44682,55.05777,-143.62714
452.3148,30.79043,54.21196,-145.62932
452.3717,28.90338,54.07267,-147.55338
452.4149,28.35717,54.28426,-147.74316
452.4679,27.38213,55.03506,-149.66206
452.5207,26.82431,55.67856,-152.10254
452.5729,27.26456,56.50013,-150.76813
452.6234,29.18227,57.17553,-148.03023
452.6754,29.23388,57.99376,-147.80351
452.7273,29.60556,58.38543,-148.36435
452.7809,29.19421,57.44458,-149.66032
452.8321,29.00139,56.18181,-149.65642
452.8833,29.54893,56.80734,-148.94746
452.9359,29.59215,56.64187,-149.56462
452.9914,30.97479,55.22723,-150.10927
453.0392,31.22562,56.18202,-150.07184
453.0909,33.26030,56.78345,-146.97348
453.1446,33.38083,55.26778,-146.81633
453.1974,32.81493,53.70144,-147.31552
453.2505,32.42358,52.92410,-147.17636
453.2988,30.92900,52.56392,-147.64276
453.3521,28.57881,52.71137,-148.65634
453.4041,27.68889,54.43669,-148.28694
453.4576,26.08301,56.38795,-149.38617
453.5074,24.80697,56.08181,-153.54527
453.5599,23.88547,56.92912,-154.90353
453.6127,25.66329,57.94284,-152.21541
453.6653,27.80766,58.43784,-149.40865
453.7151,28.06405,59.27250,-149.47966
453.7675,26.75092,59.14511,-152.42477
453.8201,26.10799,58.59451,-153.59192
453.8787,26.73320,58.58505,-153.77791
453.9226,27.73013,58.78638,-153.49446
453.9754,29.79628,57.55505,-152.21141
454.0272,29.93491,57.41119,-152.05023
454.0825,30.45348,58.02362,-149.28569
454.1403,29.47495,56.36975,-149.53397
454.1831,30.38611,55.12039,-149.27409
454.2358,30.96291,54.52768,-147.82237
454.2867,29.60706,54.96712,-148.50851
454.3412,27.20653,54.90952,-150.18774
454.3914,24.29679,55.75147,-152.03183
454.4446,23.77400,57.56638,-152.29558
454.4952,21.85078,57.37688,-155.94196
454.5475,20.25031,56.92287,-157.93571
454.6059,25.14556,57.51464,-153.07562
454.6527,28.10903,58.58161,-148.94676
454.7046,27.73942,58.39312,-149.70862
454.7583,24.48813,57.47418,-154.16992
454.8072,24.11994,55.63694,-155.38617
454.8589,25.12630,54.48047,-154.46420
454.9111,26.53224,55.16297,-153.33772
454.9635,27.81935,53.90305,-153.17175
455.0237,28.03134,53.59378,-153.81706
455.0688,29.46145,54.62601,-150.15758
455.1193,30.43635,53.11149,-147.72249
455.1717,31.30409,51.73421,-146.44493
455.2265,31.94372,50.12424,-145.26274
455.2762,32.00051,48.92221,-144.15912
455.3284,30.88902,48.34066,-144.54036
455.3797,28.98984,48.43779,-145.35915
455.4339,27.43615,50.22704,-146.15543
455.4868,26.27657,51.66070,-149.35840
455.5349,24.80233,51.61861,-152.70912
455.5874,26.03475,52.51108,-151.28569
455.6393,27.91300,52.74277,-148.44910
455.6907,28.80786,53.24105,-146.92828
455.7441,27.80193,52.81596,-148.77898
455.7947,27.07875,51.33584,-151.39235
455.8478,27.01294,50.39442,-151.50204
455.9089,29.00469,51.98766,-149.13559
455.9511,29.86053,51.62501,-148.32887
456.0051,31.02706,50.46791,-148.95093
456.0552,31.54733,51.45375,-148.29692
456.1089,31.46949,51.01971,-146.57826
456.1594,31.41987,49.88941,-146.20210
456.2119,32.59646,48.98068,-145.53311
456.2629,33.04409,48.18264,-144.13239
456.3181,32.42695,47.87016,-144.02811
456.3755,29.59912,47.55981,-145.56274
456.4191,27.91636,48.37474,-146.36485
456.4709,26.15646,50.40339,-147.20967
456.5266,25.28226,51.42414,-149.82864
456.5745,25.63873,52.57539,-150.79181
456.6270,28.24773,53.30797,-147.99229
456.6786,28.47166,52.66792,-146.86876
456.7354,28.39856,52.75840,-147.82196
456.7914,26.99429,51.54875,-150.34340
456.8354,27.10566,49.44522,-151.79022
456.8901,27.67627,49.29506,-151.16513
456.9412,28.90171,50.64186,-150.45531
456.9950,30.53117,49.91991,-149.62021
457.0457,30.63616,50.13561,-150.53384
457.0969,31.07462,51.29456,-147.88995
457.1474,31.07204,49.94209,-147.24959
457.1988,30.71274,48.11217,-146.85324
457.2549,30.48360,46.63132,-145.49187
457.3034,29.20345,45.91247,-145.23557
457.3554,28.00256,45.70463,-145.44730
457.4092,26.05958,46.38491,-146.05293
457.4596,25.23729,47.12888,-146.34900
457.5113,24.21924,46.55732,-150.79417
457.5638,24.29559,46.27254,-152.52394
457.6204,26.37582,46.84194,-149.57474
457.6724,27.60437,47.87861,-146.92992
457.7205,27.82195,47.65327,-147.53560
457.7711,27.14040,47.29439,-149.77525
457.8225,26.55873,46.04094,-151.97319
457.8745,27.67310,45.60394,-150.68173
457.9270,29.21491,47.02380,-148.42589
457.9786,29.47888,46.84454,-148.21863
458.0304,30.89669,45.55464,-148.85916
458.0822,30.35708,46.36418,-148.61253
458.1370,30.83093,46.47292,-146.17146
458.1863,30.54013,45.20749,-146.23514
458.2379,30.03250,44.37678,-146.19234
458.2901,31.04787,43.59306,-144.78503
458.3421,31.03292,43.18439,-144.38882
458.3940,28.64847,43.05780,-146.29358
458.4464,27.14116,43.64510,-147.49678
458.4983,26.34008,44.90892,-148.48715
458.5569,25.32421,45.35331,-151.51535
458.6028,24.95195,45.72802,-152.38292
458.6548,26.51502,47.30406,-148.97418
458.7068,27.31107,48.20630,-146.88806
458.7633,27.67266,48.33717,-147.74883
458.8106,26.14797,47.46987,-150.80148
458.8632,24.99068,45.83348,-153.39543
458.9149,25.50402,44.92492,-152.72594
458.9690,26.56384,46.56116,-151.61601
459.0250,27.33922,46.03601,-151.17520
459.0706,28.19629,44.94830,-152.17700
459.1242,28.75820,46.22090,-150.59036
459.1750,29.07787,46.48004,-148.42123
459.2263,28.63056,45.55642,-148.58090
459.2800,29.21087,44.67923,-147.82727
459.3310,29.10799,44.21100,-147.21423
459.3837,27.82886,43.69219,-147.77721
459.4440,25.69905,43.35674,-148.68155
459.4867,25.65439,43.83759,-148.31740
459.5389,25.34550,44.60329,-149.27493
459.5909,24.19805,44.39153,-152.74229
459.6497,23.96056,45.51857,-153.12207
459.6952,25.15184,46.50601,-151.52965
459.7473,26.15811,47.39480,-150.01402
459.7983,25.79258,47.72015,-150.72868
459.8525,23.60899,46.73674,-153.97983
459.9155,22.86088,46.06244,-155.54291
459.9580,25.23294,46.04588,-153.85612
460.0091,26.31234,46.36855,-152.75052
460.0608,27.51243,44.90679,-152.83173
460.1106,27.27074,44.53453,-153.14619
460.1639,28.29543,45.57731,-150.21832
460.2151,28.17730,45.18537,-149.47240
460.2682,28.46989,44.33430,-149.16751
460.3186,28.28053,43.61848,-148.74655
460.3712,27.53003,43.08520,-148.31693
460.4234,25.69302,42.81614,-149.07033
460.4769,24.12069,43.08315,-150.12131
460.5277,22.96605,43.18888,-151.35443
460.5785,20.97282,43.46059,-154.24123
460.6301,20.04646,44.19343,-156.69318
460.6827,23.17226,46.08915,-152.53787
460.7349,25.17686,47.45507,-149.21606
460.7947,26.82934,48.12233,-148.14995
460.8382,26.05418,48.19238,-149.11546
460.8918,23.73957,46.87274,-152.58989
460.9429,24.69483,46.78724,-154.24908
460.9954,26.39630,46.56505,-152.55302
461.0476,26.76378,46.59884,-152.32449
461.0989,27.23773,46.44827,-152.57980
461.1601,25.99352,47.32293,-152.56683
461.2085,25.30663,47.29358,-151.09818
461.2548,25.11723,46.81795,-150.78589
461.3065,26.27511,46.21100,-149.81543
461.3599,27.40469,46.03307,-148.18735
461.4183,27.35909,45.41412,-147.81578
461.4645,24.36206,45.16957,-149.74445
461.5144,23.70971,45.60548,-149.73970
461.5655,23.59721,45.07407,-151.28493
461.6199,21.02865,44.97086,-154.66122
461.6781,20.40442,44.94332,-156.47668
461.7250,21.85196,46.35040,-154.51054
461.7755,22.47472,47.54065,-153.48721
461.8270,23.32463,48.14273,-153.74496
461.8813,21.29642,48.74431,-155.87514
461.9312,20.20983,49.44085,-157.09885
461.9857,20.46737,50.52451,-157.80940
462.0343,20.98784,51.31503,-157.31566
462.0870,21.60477,50.67149,-156.45515
462.1360,22.16715,49.80036,-156.14629
462.1908,21.84701,49.69761,-155.63641
462.2420,22.18005,49.62226,-153.85300
462.2946,21.60597,49.88294,-152.45692
462.3438,22.18112,50.14609,-151.13870
462.3961,23.10306,50.21904,-149.94974
462.4482,23.13822,50.14959,-149.32579
462.5005,21.05836,49.83330,-150.90721
462.5534,18.75966,49.79224,-152.39647
462.6036,17.93185,49.56271,-154.20512
462.6563,15.46786,49.27203,-157.50427
462.7103,14.52455,49.52878,-159.31859
462.7613,16.07704,50.55489,-157.94460
462.8134,17.95630,51.46704,-156.03641
462.8643,19.02326,51.93858,-155.57182
462.9281,17.25294,51.17171,-157.97577
462.9689,18.13647,51.41653,-158.78870
463.0202,19.25047,51.75717,-159.55890
463.0717,19.84350,51.97041,-159.90462
463.1257,20.69953,50.62613,-159.67570
463.1788,19.91423,49.42696,-161.00833
463.2284,20.37398,50.11681,-159.90558
463.2798,20.58788,49.69275,-158.43933
463.3318,21.33471,49.11845,-157.17801
463.3840,22.57098,48.79267,-155.11673
463.4354,23.75203,48.65605,-152.85858
463.4881,23.49095,48.40691,-152.07648
463.5425,21.24879,48.69801,-153.02422
463.5943,20.31548,48.94155,-153.92874
463.6472,18.22392,49.01478,-156.38530
463.6962,16.54663,48.66003,-159.46481
463.7493,17.63537,49.48033,-158.96271
463.8080,16.60924,49.67914,-159.02548
463.8519,16.96381,50.24031,-159.01749
463.9039,16.46228,50.26989,-159.28203
463.9572,15.78455,49.75796,-160.46323
464.0093,15.40178,49.83710,-161.86754
464.0668,17.54263,50.68043,-160.70776
464.1125,18.58197,49.75110,-160.45349
464.1640,18.72056,47.68572,-160.45667
464.2159,19.27567,46.80035,-159.92162
464.2819,19.78585,47.07769,-157.55493
464.3195,19.86869,46.47016,-156.58372
464.3719,20.66895,46.12383,-155.93825
464.4274,20.23347,46.31594,-154.84106
464.4763,19.84622,46.19372,-153.98468
464.5334,17.35604,46.08332,-155.34560
464.5836,14.48527,46.07346,-157.06511
464.6315,15.19678,45.79129,-156.97928
464.6841,14.85171,46.02307,-157.48816
464.7360,14.14016,45.39935,-159.61859
464.7880,14.53174,45.00134,-159.70378
464.8403,14.84407,45.86394,-158.57224
464.8947,15.55763,46.64638,-157.70302
464.9472,13.86988,46.82235,-159.59326
464.9955,13.03953,47.28523,-161.63356
465.0491,13.83192,47.99977,-162.75731
465.0999,15.21768,48.86005,-162.25327
465.1530,15.68774,48.12896,-162.23984
465.2045,14.87806,46.60906,-163.34358
465.2556,15.65537,46.81187,-161.28976
465.3098,15.99737,45.97285,-159.34900
465.3690,16.18032,46.02682,-158.53336
465.4158,17.91191,46.96717,-156.01703
465.4639,19.11010,47.48932,-154.28299
465.5163,17.78722,47.47398,-155.25609
465.5681,15.13737,47.85864,-157.09656
465.6195,15.28570,47.77524,-157.55261
465.6719,14.60780,46.92262,-158.71327
465.7233,13.52093,45.65585,-160.65953
465.7755,15.25272,45.65243,-160.03857
465.8325,13.72780,45.60843,-160.13269
465.8801,15.11021,46.37148,-160.32053
465.9337,15.18925,47.12553,-160.75912
465.9837,14.43163,47.57443,-161.93739
466.0363,14.69437,48.16541,-162.19150
466.0889,15.31192,49.02459,-161.82097
466.1395,16.28934,47.88293,-161.88300
466.1930,15.20928,46.04050,-162.87584
466.2440,15.64216,46.33981,-161.63940
466.3012,14.79948,46.43471,-160.65059
466.3478,15.13277,46.57687,-160.57913
466.3999,15.36915,47.29570,-160.49486
466.4518,15.93398,48.24937,-159.29253
466.5037,15.31458,48.82392,-160.15102
466.5552,13.57498,48.10338,-161.63902
466.6083,12.53035,47.61796,-162.14511
466.6629,11.67454,47.20012,-163.10738
466.7197,10.41939,46.98494,-164.65216
466.7632,10.75334,47.49238,-165.06198
466.8163,10.95539,48.12445,-164.47656
466.8680,12.24982,49.00855,-163.95769
466.9228,12.44572,49.98309,-164.40501
466.9714,10.36398,49.90505,-166.75162
467.0251,9.20300,50.00013,-168.53824
467.0750,10.60604,50.94286,-169.17819
467.1324,11.71058,50.43946,-168.40312
467.1853,12.11203,49.00112,-167.30983
467.2347,11.30996,47.27522,-167.32419
467.2845,12.53761,48.10133,-165.09407
467.3358,13.07613,47.09700,-162.89796
467.3878,14.19224,46.67277,-161.04037
467.4430,14.60280,46.94091,-159.09396
467.4912,15.10602,46.79091,-157.55460
467.5486,13.98625,46.59608,-157.90454
467.6037,12.91024,46.41983,-158.06532
467.6500,12.69673,45.92900,-158.98175
467.7002,12.05813,45.68301,-160.17444
467.7525,11.18165,45.55778,-161.49902
467.8033,11.95926,46.25834,-160.51195
467.8562,12.51705,46.49065,-159.74919
467.9077,13.67663,47.52172,-159.25430
467.9629,12.91878,47.85492,-159.83646
468.0135,11.77382,47.36229,-161.65811
468.0701,10.54881,46.64639,-163.44089
468.1154,12.61781,46.79675,-162.98935
468.1674,13.31753,46.07750,-162.36209
468.2208,14.10059,44.70375,-162.43990
468.2716,14.45125,44.64038,-162.03261
468.3234,14.63239,45.14470,-159.81870
468.3754,14.02367,44.90919,-158.99829
468.4326,15.24588,45.70900,-157.64706
468.4854,15.47663,46.15308,-156.71851
468.5313,14.23310,46.10630,-157.33662
468.5842,11.76029,45.99364,-158.86943
468.6357,11.91298,46.07122,-159.21814
468.6909,9.98069,44.98693,-161.05064
468.7394,7.15088,43.59694,-164.81596
468.7915,6.66003,43.62579,-165.99318
468.8434,7.75498,45.11192,-164.62413
468.8983,9.43089,47.12514,-163.84752
468.9513,10.65250,48.70980,-164.15086
468.9997,9.30252,49.16597,-166.75600
469.0512,6.84988,48.59381,-170.58812
469.1032,4.81818,47.34494,-173.42470
469.1549,5.53779,46.94929,-173.05560
469.2083,7.06119,47.08172,-172.09885
469.2614,7.22659,46.72975,-171.50449
469.3181,7.64255,47.52571,-169.58778
469.3681,7.75372,47.42382,-167.39537
469.4156,9.40771,47.51962,-165.60316
469.4688,12.01270,48.06060,-162.90755
469.5230,12.79580,49.21796,-161.21326
469.5710,12.29115,48.81797,-160.92740
469.6232,8.77021,47.39437,-163.17558
469.6750,8.66972,47.94661,-162.93254
469.7275,7.70156,46.10266,-164.83023
469.7810,5.55434,43.07285,-169.36630
469.8412,7.08759,42.77024,-169.66472
469.8832,6.14459,45.63117,-168.26360
469.9396,7.00969,48.55291,-167.29605
469.9887,6.43333,49.37616,-168.96538
470.0395,4.61608,49.22123,-171.66289
470.0915,3.00848,48.24363,-174.75006
470.1494,4.76711,48.25351,-174.09529
470.1974,6.48889,46.99742,-172.34819
470.2597,7.91953,44.90602,-170.93810
470.3004,8.01250,44.04110,-169.56985
470.3516,8.38940,43.92649,-166.91121
470.4065,9.21328,43.68199,-164.81219
470.4564,11.09032,44.71786,-162.11292
470.5084,11.86844,45.85529,-160.08162
470.5591,10.68225,45.83116,-160.11371
470.6114,8.41224,45.49905,-161.33412
470.6665,7.62142,45.54798,-161.34142
470.7214,6.89624,44.82378,-162.65050
470.7741,5.28752,43.70133,-165.25883
470.8192,5.79469,44.40968,-165.36162
470.8710,5.04840,44.54638,-165.24089
470.9229,5.93553,46.44312,-163.95345
470.9753,6.55381,47.60844,-163.56725
471.0341,5.18035,47.44615,-165.35295
471.0789,3.57691,46.77012,-167.83911
471.1378,4.14675,46.76134,-168.43599
471.1832,5.57286,46.32445,-168.14407
471.2369,7.43489,45.49342,-167.07741
471.2874,8.27160,45.25869,-165.67502
471.3410,8.74305,44.91364,-163.76640
471.3910,9.14890,44.00171,-162.22336
471.4427,9.90224,44.21073,-160.56927
471.4951,10.15887,44.84840,-158.68024
471.5533,9.06161,44.45291,-159.34995
471.6079,6.88697,44.00018,-160.95264
471.6507,6.18660,44.10969,-161.96964
471.7046,6.17325,43.09826,-163.43800
471.7560,4.65746,41.54984,-165.93581
471.8120,4.48552,40.96518,-166.43501
471.8588,4.51666,40.88414,-165.59018
471.9112,6.33295,42.31889,-163.79767
471.9720,6.28168,42.83979,-164.07091
472.0270,4.71151,42.45546,-166.10811
472.0672,4.84000,42.81228,-167.04321
472.1213,4.47539,42.51090,-167.83820
472.1721,5.53993,41.80230,-167.59950
472.2265,5.65235,40.31093,-167.62996
472.2748,6.01934,41.02532,-166.51602
472.3276,5.93334,41.90805,-164.52820
472.3788,6.31147,42.84278,-162.34241
472.4325,7.04957,43.61188,-160.63365
472.4891,8.10964,44.92067,-158.87108
472.5352,7.60423,45.41164,-158.71449
472.5892,6.83024,45.79544,-159.15437
472.6387,5.08722,45.26782,-160.51024
472.6967,5.10405,44.89801,-161.51332
472.7444,3.31576,43.66567,-164.34299
472.7948,3.75444,43.69535,-165.07430
472.8494,3.49206,43.80278,-164.50256
472.9064,4.18419,44.98177,-163.40646
472.9506,3.90566,45.04362,-163.14479
473.0052,3.99894,44.82839,-163.98238
473.0550,3.14485,43.75039,-166.05365
473.1086,4.98481,44.11692,-166.07143
473.1593,5.74347,43.71818,-165.09868
473.2107,5.29397,44.77466,-162.29016
473.2627,7.14602,45.26275,-161.61594
473.3224,7.22596,44.87191,-160.54683
473.3743,8.92457,44.58339,-158.92288
473.4210,10.63867,44.57969,-158.23206
473.4731,10.65901,45.45652,-156.84729
473.5233,10.05965,45.95808,-156.18350
473.5757,7.32461,44.80525,-158.17891
473.6301,7.21346,44.54887,-159.83272
473.6812,6.29379,43.82251,-161.32401
473.7309,4.70945,42.41100,-163.36313
473.7899,6.26345,43.08369,-162.12302
473.8362,5.91141,43.31948,-161.05376
473.8875,6.80990,44.31278,-159.97148
473.9404,6.55988,44.34433,-160.61874
473.9980,4.48425,44.68536,-162.40869
474.0437,4.63477,44.46099,-163.54042
474.0950,6.83459,44.51478,-163.57114
474.1472,7.28298,43.74171,-162.95264
474.2003,8.19541,42.61002,-162.04877
474.2553,9.16764,43.44831,-160.24916
474.3026,8.11492,42.64523,-159.52792
474.3553,10.06281,42.77122,-157.87442
474.4075,10.70207,43.40742,-156.36876
474.4651,11.10211,44.11368,-155.09462
474.5110,10.11492,43.75020,-155.32330
474.5629,7.99333,43.29203,-156.83916
474.6194,7.65887,43.02898,-157.42044
474.6745,7.10298,42.72521,-159.18147
474.7206,7.25549,42.36023,-160.28656
474.7731,5.12431,40.85725,-161.69705
474.8250,5.78773,40.19236,-162.12221
474.8765,7.46828,41.46458,-160.76625
474.9271,7.41107,42.86179,-159.62460
474.9797,6.70972,41.89660,-161.16417
475.0315,5.92249,42.75312,-162.52470
475.0837,7.57394,43.29943,-163.43387
475.1399,8.93785,42.60395,-163.13112
475.1871,8.38317,41.23054,-163.13617
475.2419,8.32183,42.02497,-162.30653
475.2909,7.30745,40.68503,-161.85004
475.3428,7.20739,39.93488,-162.17857
475.3968,7.97312,40.09637,-160.84702
475.4472,8.78247,40.71748,-158.75102
475.4993,8.01604,41.02197,-157.46246
475.5505,4.53856,40.00333,-159.96404
475.6045,3.37804,39.46236,-161.24576
