"1";"gyro_xout";"gyro_yout";"gyro_zout";"accel_xout";"accel_yout";"accel_zout"
"1746";"-1575";"-1165";"504";"-2764";"-6104";"13164"
"1747";"6211";"-639";"-378";"4264";"-5576";"14896"
"1748";"2820";"1373";"-4955";"1240";"-6464";"13416"
"1749";"1847";"3935";"-6884";"1772";"-5272";"13276"
"1750";"1979";"3140";"-5907";"296";"-5836";"13792"
"1751";"2755";"1879";"-5571";"-2488";"-4596";"16872"
"1752";"3583";"2762";"-4892";"-1908";"-5076";"15548"
"1753";"4006";"2444";"-5551";"-2872";"-4576";"14032"
"1754";"2084";"1553";"-3448";"-3280";"-4640";"13032"
"1755";"-1080";"-89";"-2749";"508";"-3700";"20124"
"1756";"2150";"4300";"-5125";"-2896";"-2428";"16648"
"1757";"1490";"-1317";"-2496";"-120";"-2320";"15904"
"1758";"680";"-59";"-3488";"-1308";"-2032";"15476"
"1759";"-111";"-670";"-2203";"-324";"-2544";"15256"
"1760";"-731";"-1394";"-1748";"-132";"-3516";"15244"
"1761";"-1517";"-1127";"-1320";"-144";"-2920";"15360"
"1762";"-524";"461";"-1468";"724";"-3084";"15668"
"1763";"-1003";"933";"-394";"-228";"-3928";"15728"
"1764";"-137";"126";"1762";"1424";"-3844";"16432"
"1765";"357";"-268";"449";"2120";"-3624";"15500"
"1766";"838";"370";"-1396";"2036";"-3972";"15004"
"1767";"-101";"543";"-2563";"164";"-3796";"14428"
"1768";"739";"-408";"-570";"1764";"-3996";"15936"
"1769";"63";"-513";"-935";"1216";"-3364";"12916"
"1770";"-2164";"-489";"-4234";"5288";"-3244";"18464"
"1771";"-459";"1978";"-6103";"700";"-3328";"15520"
"1772";"-251";"627";"-1772";"1616";"-4324";"15640"
"1773";"-665";"666";"-1173";"2300";"-4148";"14672"
"1774";"-497";"1563";"-1692";"768";"-4364";"14392"
"1775";"-218";"260";"-412";"1704";"-5436";"16228"
"1776";"425";"-366";"-439";"3860";"-4252";"16660"
"1777";"981";"-2153";"1877";"1824";"-3964";"15500"
"1778";"1474";"-202";"-864";"5752";"-4132";"14500"
"1779";"3076";"556";"-4756";"4672";"-3720";"15368"
"1780";"1453";"2502";"-4952";"1520";"-3012";"15080"
"1781";"634";"1099";"-372";"1332";"-2796";"17128"
"1782";"691";"1794";"12";"2692";"-1836";"15576"
"1783";"2355";"562";"1901";"2596";"-1048";"16348"
"1784";"2563";"417";"1527";"3172";"-872";"15184"
"1785";"998";"1320";"657";"2804";"-964";"13736"
"1786";"-174";"2517";"-1767";"-856";"-900";"16152"
"1787";"385";"404";"1744";"1548";"-2588";"16244"
"1788";"-1846";"139";"121";"1244";"120";"18840"
"1789";"-741";"2602";"-1402";"-3664";"952";"16584"
"1790";"-6327";"1120";"1833";"3400";"-5148";"11304"
"1791";"-6632";"5074";"-3529";"5592";"-2988";"13344"
"1792";"-7330";"8272";"-9735";"612";"-4168";"27056"
"1793";"5957";"2077";"-2389";"-6244";"-5516";"10972"
"1794";"2393";"4014";"-3052";"-6052";"-2480";"15612"
"1795";"1041";"1344";"-566";"-4460";"-3212";"14296"
"1796";"325";"987";"-635";"-4480";"-3308";"13540"
"1797";"-1652";"-428";"1508";"-5736";"-2376";"16924"
"1798";"-802";"-1545";"2820";"-1700";"-3220";"14880"
"1799";"-677";"-1079";"-124";"-1716";"-3020";"15912"
"1800";"-1005";"312";"-1090";"-2152";"-4272";"14532"
"1801";"-1926";"-219";"422";"-2136";"-4240";"14260"
"1802";"-1193";"262";"605";"-2136";"-4168";"14780"
"1803";"-1534";"826";"1414";"-2896";"-5544";"16512"
"1804";"-1394";"500";"1408";"-1632";"-5932";"13328"
"1805";"-1295";"1702";"-992";"-3052";"-5908";"15052"
"1806";"-224";"269";"471";"-3404";"-5716";"15068"
"1807";"514";"-123";"1197";"-2864";"-5960";"13740"
"1808";"-10";"-203";"1201";"-2628";"-6096";"15208"
"1809";"-581";"-65";"538";"-2860";"-5464";"14600"
"1810";"-80";"203";"611";"-2588";"-5888";"14712"
"1811";"-26";"144";"523";"-2676";"-5820";"14416"
"1812";"-32";"179";"701";"-2668";"-5828";"14380"
"1813";"-107";"185";"503";"-2760";"-6144";"14556"
"1814";"146";"266";"547";"-2844";"-5916";"14228"
"1815";"-590";"288";"77";"-2856";"-5952";"14776"
"1816";"-413";"442";"-443";"-2644";"-6364";"14588"
"1817";"69";"331";"262";"-2588";"-6480";"14384"
"1818";"61";"378";"299";"-2632";"-6448";"14624"
"1819";"273";"1003";"-232";"-3024";"-6320";"14244"
"1820";"2";"173";"1129";"-2452";"-6160";"14064"
"1821";"234";"345";"-118";"-2744";"-6792";"15100"
"1822";"524";"420";"-105";"-3192";"-6048";"14188"
"1823";"80";"-90";"743";"-3144";"-6848";"14364"
"1824";"127";"536";"-77";"-2572";"-6332";"14576"
"1825";"295";"462";"123";"-2904";"-6316";"14448"
"1826";"224";"377";"113";"-2704";"-6280";"14016"
"1827";"369";"284";"397";"-3004";"-6348";"14436"
"1828";"150";"238";"313";"-3160";"-6420";"14388"
"1829";"154";"294";"249";"-2616";"-6232";"14284"
"1830";"47";"417";"116";"-2952";"-6100";"14832"
"1831";"-244";"310";"272";"-2952";"-6340";"14432"
"1832";"304";"334";"285";"-2840";"-6432";"14192"
"1833";"45";"370";"4";"-2928";"-6628";"14260"
"1834";"-63";"208";"431";"-2912";"-6360";"14428"
"1835";"-170";"351";"330";"-3052";"-6208";"15232"
"1836";"333";"255";"908";"-3136";"-6244";"14144"
"1837";"-33";"334";"224";"-3188";"-6456";"14760"
"1838";"0";"261";"150";"-2964";"-6284";"14340"
"1839";"-253";"165";"-49";"-3268";"-6576";"14700"
"1840";"103";"435";"-216";"-2540";"-6468";"13956"
"1841";"-358";"257";"-701";"-2924";"-6244";"14316"
"1842";"246";"562";"454";"-3300";"-6584";"14312"
"1843";"293";"-56";"739";"-2888";"-6384";"14164"
"1844";"81";"386";"827";"-2672";"-6504";"14020"
"1845";"116";"198";"755";"-3360";"-6484";"15092"
"1846";"346";"-99";"216";"-3160";"-6720";"14900"
"1847";"952";"185";"-468";"-2356";"-5916";"14408"
"1848";"779";"212";"-248";"-2620";"-5512";"14208"
"1849";"488";"333";"-78";"-2948";"-5760";"14376"
"1850";"422";"229";"345";"-2436";"-5996";"14536"
"1851";"472";"454";"-492";"-2532";"-5476";"14116"
"1852";"-100";"341";"-305";"-2644";"-5780";"14748"
"1853";"33";"175";"136";"-2644";"-5796";"14804"
"1854";"92";"374";"-172";"-2888";"-5884";"15204"
"1855";"128";"-119";"384";"-2412";"-6196";"14720"
"1856";"294";"86";"-146";"-2416";"-6136";"14368"
"1857";"924";"-1064";"1492";"-2604";"-6108";"14748"
"1858";"1107";"-2047";"2855";"-2136";"-5964";"14580"
"1859";"1960";"-2785";"3658";"-1644";"-5540";"14092"
"1860";"773";"152";"565";"-732";"-5428";"15188"
"1861";"691";"1630";"-973";"-2276";"-4072";"15916"
"1862";"-18";"1155";"-1480";"-1152";"-5460";"14844"
"1863";"-424";"1954";"-1665";"-1644";"-5468";"14388"
"1864";"891";"2017";"-1970";"-2108";"-5612";"15012"
"1865";"1416";"725";"110";"-2836";"-4828";"14716"
"1866";"975";"101";"485";"-2784";"-4856";"14676"
"1867";"224";"125";"579";"-1660";"-5092";"14932"
"1868";"738";"737";"29";"-2680";"-4548";"13912"
"1869";"659";"717";"58";"-2232";"-5136";"14460"
"1870";"970";"265";"496";"-2516";"-4692";"14692"
"1871";"953";"392";"652";"-2536";"-4628";"14976"
"1872";"513";"609";"705";"-3048";"-4476";"14604"
"1873";"523";"490";"349";"-2504";"-4608";"14860"
"1874";"768";"51";"298";"-2624";"-4208";"15068"
"1875";"839";"-676";"749";"-2732";"-3832";"15224"
"1876";"1235";"-1837";"1899";"-3128";"-3372";"15396"
"1877";"1145";"-489";"1741";"-1360";"-3380";"15000"
"1878";"1279";"934";"281";"-1456";"-3228";"15356"
"1879";"1019";"1884";"-606";"-1416";"-2856";"15336"
"1880";"86";"736";"10";"-2304";"-2852";"15116"
"1881";"-7";"1699";"-766";"-2164";"-2692";"15828"
"1882";"758";"2157";"-601";"-2644";"-2892";"15160"
"1883";"-230";"1730";"-1271";"-4008";"-3260";"15052"
"1884";"-555";"604";"-1599";"-2644";"-3308";"14832"
"1885";"-208";"893";"-1663";"-4008";"-3196";"15024"
"1886";"-128";"579";"-1316";"-3616";"-3532";"15460"
"1887";"799";"92";"-376";"-3392";"-3464";"15820"
"1888";"926";"-510";"670";"-3852";"-3312";"15500"
"1889";"347";"-164";"693";"-2732";"-3456";"14368"
"1890";"-507";"1975";"-2807";"-1424";"-3064";"14200"
"1891";"2431";"3855";"-5805";"-4588";"-3456";"15564"
"1892";"1188";"140";"324";"-4644";"-3576";"15968"
"1893";"1183";"-684";"109";"-3912";"-2612";"15808"
"1894";"1654";"-975";"-1337";"-2560";"-2496";"15060"
"1895";"1257";"-1933";"-547";"-2916";"-2336";"16508"
"1896";"986";"-1455";"1440";"-2580";"-2132";"15992"
"1897";"1433";"-1553";"4011";"-2340";"-1472";"15420"
"1898";"1304";"118";"4185";"-1364";"-892";"15184"
"1899";"79";"845";"630";"-528";"-1708";"15328"
"1900";"1048";"1464";"-2102";"-1088";"-1112";"15460"
"1901";"1383";"774";"-752";"-2496";"-1972";"15612"
"1902";"-625";"799";"1603";"-2508";"-3048";"15320"
"1903";"-2176";"-111";"3118";"-1228";"-1472";"17512"
"1904";"536";"1698";"-1444";"-6748";"-2840";"11792"
"1905";"619";"-1469";"-697";"-4812";"-3836";"14288"
"1906";"-1095";"-2414";"2127";"-6092";"-2532";"13896"
"1907";"-5159";"-4805";"4539";"-2404";"-528";"20232"
"1908";"1866";"-4720";"4179";"1732";"-496";"20044"
"1909";"2889";"-3650";"5337";"4784";"-988";"15836"
"1910";"4350";"-2128";"1548";"4992";"-360";"14272"
"1911";"2730";"-2507";"915";"3884";"808";"14300"
"1912";"1587";"-1855";"1814";"3996";"-772";"14060"
"1913";"-1249";"801";"1175";"3644";"-1160";"14668"
"1914";"-1117";"2029";"-807";"5532";"-20";"16072"
"1915";"151";"3495";"-1240";"1256";"-1856";"15516"
"1916";"-1200";"4067";"-622";"3484";"-2008";"16820"
"1917";"-538";"1994";"471";"2196";"-3204";"15420"
"1918";"-1986";"1556";"2218";"1036";"-2236";"19784"
"1919";"-752";"2957";"3233";"-1660";"516";"13284"
"1920";"-54";"2272";"1162";"176";"-264";"16764"
"1921";"1842";"2196";"-371";"-3132";"-2144";"14100"
"1922";"493";"878";"-1828";"-3672";"-1028";"15692"
"1923";"480";"1208";"-3569";"-1168";"-2500";"14708"
"1924";"42";"1275";"-2017";"-3244";"-3948";"14468"
"1925";"-29";"-657";"2136";"-2244";"-1300";"14248"
"1926";"2284";"-1294";"5538";"-2428";"-1764";"14048"
"1927";"-393";"-291";"2681";"144";"-2080";"13608"
"1928";"-399";"-28";"1361";"628";"-1948";"16180"
"1929";"362";"-799";"2991";"-4200";"-2192";"14496"
"1930";"-184";"-740";"2952";"940";"-940";"17448"
"1931";"-1711";"704";"-51";"-108";"-3068";"15684"
"1932";"-1611";"366";"275";"-2320";"-4536";"15140"
"1933";"-1954";"-462";"1422";"-1804";"-4596";"16184"
"1934";"-2440";"256";"-234";"-308";"-4560";"15400"
"1935";"1033";"2179";"-2208";"-644";"-2868";"16296"
"1936";"2697";"849";"-792";"-1420";"-3040";"12808"
"1937";"-499";"703";"-1453";"-1380";"-5332";"14460"
"1938";"-2113";"1223";"-2611";"-1960";"-5488";"15452"
"1939";"-2282";"1787";"-320";"-4204";"-7424";"15000"
"1940";"-744";"1234";"-1152";"-868";"-4876";"15816"
"1941";"497";"1418";"-3398";"-1100";"-4984";"15220"
"1942";"1394";"1003";"-3284";"-2148";"-4768";"13224"
"1943";"-943";"2592";"-3338";"-988";"-5464";"14244"
"1944";"794";"3477";"-4349";"-1568";"-4388";"13452"
"1945";"132";"229";"-3121";"-3840";"-6716";"14624"
"1946";"374";"-535";"-144";"-5232";"-7700";"15132"
"1947";"2201";"83";"510";"-3272";"-5632";"14840"
"1948";"901";"-50";"1518";"-4636";"-6676";"16792"
"1949";"648";"-186";"1314";"-2788";"-4144";"14028"
"1950";"800";"-345";"534";"-68";"-3960";"16508"
"1951";"687";"521";"704";"-488";"-4264";"14144"
"1952";"1577";"156";"2810";"-888";"-3672";"12868"
"1953";"3094";"-684";"3058";"-744";"-6360";"14232"
"1954";"2283";"536";"20";"308";"-4880";"15236"
"1955";"1293";"743";"229";"-864";"-4720";"14704"
"1956";"840";"158";"1262";"-1788";"-4892";"16332"
"1957";"-229";"464";"842";"-808";"-3812";"12080"
"1958";"-2344";"743";"472";"-1096";"-2572";"12484"
"1959";"-4087";"-268";"-692";"368";"-4908";"19248"
"1960";"-3676";"1662";"-2968";"-2852";"-4860";"17036"
"1961";"-1309";"1559";"-1566";"-2580";"-5772";"15512"
"1962";"889";"-218";"359";"-3944";"-6688";"16000"
"1963";"1116";"384";"984";"-2804";"-6248";"13164"
"1964";"10";"607";"1546";"-536";"-5728";"13452"
"1965";"-766";"670";"1396";"-3024";"-5628";"16200"
"1966";"1043";"-245";"3569";"-2524";"-5952";"17108"
"1967";"1780";"404";"820";"-1064";"-4860";"13644"
"1968";"1144";"593";"-1292";"-884";"-5932";"15076"
"1969";"-5";"1184";"-2760";"-1432";"-7220";"15024"
"1970";"-1917";"319";"-1364";"-1428";"-5832";"14040"
"1971";"-1785";"-1418";"-34";"-316";"-6036";"13676"
"1972";"-1677";"-477";"-1997";"36";"-5688";"14200"
"1973";"-25";"10";"-1012";"-1008";"-7260";"15540"
"1974";"1103";"2";"-348";"-1776";"-6744";"12016"
"1975";"-651";"-437";"821";"-1332";"-8820";"14820"
"1976";"-405";"-635";"2620";"-896";"-6784";"14368"
"1977";"409";"1060";"3190";"-1416";"-7048";"16956"
"1978";"2518";"469";"3791";"-1284";"-5896";"14040"
"1979";"732";"565";"1546";"-212";"-5588";"14600"
"1980";"439";"-610";"11";"432";"-6364";"14160"
"1981";"-175";"-51";"-2495";"-1840";"-5504";"15652"
"1982";"497";"526";"-2666";"-1824";"-7184";"14492"
"1983";"-14";"112";"-1529";"-452";"-6060";"16204"
"1984";"2856";"1960";"-2666";"-1124";"-5664";"13316"
"1985";"2492";"2463";"-1636";"-476";"-8264";"15436"
"1986";"1141";"715";"606";"-1920";"-5188";"14284"
"1987";"453";"-253";"2032";"-1316";"-5068";"14212"
"1988";"-423";"230";"2167";"-2692";"-4208";"17068"
"1989";"2054";"877";"1977";"-1244";"-4932";"15000"
"1990";"363";"609";"1186";"-92";"-4892";"16840"
"1991";"1173";"-55";"1119";"-1628";"-4904";"14752"
"1992";"995";"-1019";"1967";"-308";"-4592";"13628"
"1993";"-656";"-1602";"1325";"1144";"-3912";"13536"
"1994";"-255";"1116";"-2442";"1084";"-5304";"15440"
"1995";"-190";"1088";"-1919";"-896";"-5992";"16520"
"1996";"422";"-302";"2191";"-2424";"-4636";"14928"
"1997";"-364";"109";"1429";"-760";"-4324";"14320"
"1998";"943";"439";"498";"1008";"-3620";"13384"
"1999";"1250";"-353";"435";"84";"-3664";"15276"
"2000";"819";"755";"-767";"-976";"-5416";"15532"
"2001";"-1661";"184";"-13";"-1348";"-3760";"16212"
"2002";"-2235";"448";"102";"-2672";"-6148";"16236"
"2003";"-1767";"-327";"322";"-608";"-3584";"13624"
"2004";"-747";"2105";"-1582";"-900";"-7132";"14416"
"2005";"749";"901";"-1845";"-888";"-4828";"16980"
"2006";"2030";"984";"-555";"-1124";"-3632";"13508"
"2007";"212";"501";"202";"-1244";"-4784";"15484"
"2008";"1135";"-686";"2513";"-1484";"-4036";"15296"
"2009";"2638";"-108";"2595";"-964";"-6332";"16032"
"2010";"-435";"1019";"1398";"-76";"-3884";"12820"
"2011";"-3609";"-1";"-638";"-2372";"-6144";"16900"
"2012";"-2138";"54";"-916";"-1624";"-4448";"13232"
"2013";"-1817";"-572";"-281";"-108";"-5192";"17592"
"2014";"284";"959";"-1881";"-1212";"-6008";"14336"
"2015";"248";"2406";"-1944";"-2604";"-8228";"15624"
"2016";"-748";"-386";"1310";"-1764";"-6760";"15072"
"2017";"-346";"-274";"318";"-2472";"-5600";"17116"
"2018";"2132";"41";"-418";"-2252";"-3360";"14616"
"2019";"234";"1499";"29";"-2808";"-6976";"13960"
"2020";"-397";"844";"174";"-1144";"-4692";"15164"
"2021";"745";"486";"-317";"-1036";"-3576";"12416"
"2022";"-1163";"409";"-1893";"-432";"-4848";"15800"
"2023";"-179";"514";"-1";"-3536";"-7136";"15904"
"2024";"713";"921";"1208";"-896";"-3664";"12044"
"2025";"281";"383";"452";"-1736";"-5592";"16628"
"2026";"2101";"668";"979";"-2144";"-5244";"11664"
"2027";"62";"1467";"-1448";"-1640";"-6644";"14892"
"2028";"-3793";"-444";"-246";"612";"-8440";"19792"
"2029";"-88";"466";"1667";"-456";"-12840";"10508"
"2030";"-15418";"-4284";"-2000";"428";"-9044";"32767"
"2031";"6078";"-265";"-1121";"76";"632";"7028"
"2032";"1247";"-863";"1095";"-540";"-1168";"7776"
"2033";"-161";"1420";"463";"-256";"-7040";"18276"
"2034";"608";"-1134";"1236";"-2408";"-5828";"10748"
"2035";"2417";"667";"991";"-1676";"-6836";"16048"
"2036";"1752";"-2371";"2983";"-40";"-5648";"7076"
"2037";"-260";"2469";"1637";"-832";"-9144";"16780"
"2038";"1919";"-196";"-1061";"1980";"-2160";"11368"
"2039";"35";"590";"-1409";"-2244";"-6188";"17364"
"2040";"-494";"1247";"235";"60";"-5360";"13036"
"2041";"76";"-102";"-42";"-1400";"-5492";"16212"
"2042";"-1680";"87";"1424";"-1416";"-5544";"17180"
"2043";"122";"73";"1303";"-520";"-5736";"14308"
"2044";"-2235";"-450";"-699";"140";"-5628";"14376"
"2045";"606";"734";"-841";"-2388";"-6800";"13620"
"2046";"-464";"652";"-1062";"-1144";"-5992";"15692"
"2047";"-1525";"1267";"39";"-1180";"-6140";"14360"
"2048";"602";"376";"1053";"-1156";"-5600";"15672"
"2049";"2848";"266";"1633";"-220";"-2836";"10316"
"2050";"2093";"368";"1582";"-1336";"-5992";"17600"
"2051";"958";"410";"-2508";"720";"-3620";"12168"
"2052";"-788";"1369";"-2812";"-2340";"-9624";"13304"
"2053";"990";"1036";"-1160";"-4068";"-5028";"13864"
"2054";"291";"102";"39";"-948";"-6436";"14600"
"2055";"2666";"1271";"844";"-1916";"-4300";"14556"
"2056";"601";"236";"2709";"-1012";"-4348";"11284"
"2057";"961";"1269";"1195";"-936";"-5036";"16848"
"2058";"3350";"81";"1225";"276";"-4760";"14648"
"2059";"383";"75";"-1008";"-756";"-5464";"16692"
"2060";"433";"362";"-657";"-892";"-4668";"14420"
"2061";"251";"-262";"362";"-304";"-4192";"14160"
"2062";"1660";"359";"-159";"-420";"-4968";"15904"
"2063";"24";"-131";"422";"392";"-3528";"12952"
"2064";"-96";"575";"189";"-2156";"-6760";"17660"
"2065";"1052";"1006";"59";"-1040";"-2708";"14468"
"2066";"444";"996";"-304";"-1240";"-4332";"13500"
"2067";"1324";"664";"176";"-1528";"-4500";"15508"
"2068";"222";"141";"-945";"-1312";"-4196";"12808"
"2069";"-456";"92";"-1495";"-1660";"-4744";"15276"
"2070";"1512";"-274";"-1321";"-1328";"-5172";"14552"
"2071";"988";"793";"-851";"-896";"-5096";"15628"
"2072";"-1338";"80";"-135";"-1272";"-4164";"16272"
"2073";"545";"674";"-756";"-1568";"-3872";"16796"
"2074";"-660";"911";"376";"-816";"-3696";"15184"
"2075";"221";"1199";"34";"48";"-4584";"15236"
"2076";"-62";"633";"-1812";"-120";"-5144";"14196"
"2077";"183";"-229";"-1894";"-608";"-3520";"14912"
"2078";"529";"90";"-1380";"-2712";"-4780";"16120"
"2079";"45";"-180";"-674";"-124";"-3604";"17028"
"2080";"-943";"-353";"-530";"-8";"-4988";"11776"
"2081";"2764";"761";"-1214";"-1596";"-5300";"28140"
"2082";"3755";"990";"354";"-40";"-1796";"4376"
"2083";"-9455";"-670";"-189";"-1916";"-12852";"32767"
"2084";"5731";"1271";"-2845";"304";"400";"3012"
"2085";"-5798";"-2607";"-2033";"544";"1016";"20468"
"2086";"1454";"2844";"-6311";"-1060";"-6312";"20040"
"2087";"-535";"51";"-4511";"-664";"-5960";"17324"
"2088";"408";"1694";"-842";"-5640";"-6748";"14736"
"2089";"-1464";"-3466";"222";"-216";"5460";"22636"
"2090";"980";"2637";"-3904";"-2668";"-5396";"13248"
"2091";"-4112";"3169";"-1404";"-3488";"-12372";"24980"
"2092";"4361";"1718";"-2730";"-1960";"32";"11576"
"2093";"-375";"477";"-3646";"-2596";"-5588";"17728"
"2094";"-2121";"-1186";"-937";"-4876";"-7584";"19540"
"2095";"-1331";"-968";"1307";"-2424";"-404";"15996"
"2096";"-2034";"1636";"-3490";"-868";"-4352";"17664"
"2097";"-901";"552";"-6185";"636";"-2648";"20820"
"2098";"1570";"2573";"-5721";"-3284";"-4492";"13572"
"2099";"-1486";"720";"-2308";"-3416";"-4892";"17364"
"2100";"1721";"352";"-516";"-1480";"-3568";"12640"
"2101";"-1564";"-77";"294";"-2716";"-4320";"17140"
"2102";"-914";"490";"-419";"1128";"-5644";"16452"
"2103";"1193";"436";"-2724";"-176";"-3708";"16468"
"2104";"724";"1195";"-4316";"-3688";"-4868";"14360"
"2105";"862";"2616";"-5455";"-488";"-4012";"19200"
"2106";"675";"1148";"-6779";"-1404";"-1844";"17864"
"2107";"745";"2573";"-4136";"-1828";"-3424";"14020"
"2108";"-1691";"3389";"-2187";"-4016";"-6820";"14196"
"2109";"-3146";"3867";"-2006";"-1788";"-4296";"18524"
"2110";"626";"3350";"-1726";"-2728";"-4188";"14856"
"2111";"1115";"2121";"325";"236";"-4056";"14572"
"2112";"-686";"2555";"-2149";"-1624";"-6140";"15560"
"2113";"-464";"1422";"-1526";"-2260";"-5240";"13636"
"2114";"650";"688";"1192";"-2456";"-5408";"17084"
"2115";"572";"1666";"1459";"-1652";"-5456";"12140"
"2116";"314";"1363";"1881";"-3168";"-4880";"14084"
"2117";"1940";"225";"2840";"-2056";"-6512";"18916"
"2118";"491";"998";"-124";"-2008";"-5120";"12464"
"2119";"256";"-111";"-1503";"-1792";"-4104";"14580"
"2120";"-710";"-1189";"17";"-3784";"-4656";"18656"
"2121";"1507";"721";"1558";"-1508";"-3068";"12720"
"2122";"-1550";"1588";"-388";"696";"-5472";"13756"
"2123";"455";"1019";"-224";"-2332";"-8244";"21388"
"2124";"-182";"446";"-91";"604";"-4712";"13872"
"2125";"-7669";"-1627";"-622";"-4320";"-12316";"32767"
"2126";"6988";"-2288";"4578";"-372";"552";"5548"
"2127";"532";"-190";"-1024";"-440";"-5916";"15584"
"2128";"-1258";"1324";"-1096";"-812";"-5360";"18216"
"2129";"-679";"43";"-892";"-1796";"-3312";"12092"
"2130";"-1440";"1570";"-1784";"-1836";"-7900";"13688"
"2131";"1775";"1611";"-16";"-2872";"-3848";"18812"
"2132";"1010";"315";"-292";"-52";"-3980";"10892"
"2133";"-13434";"87";"-6233";"1936";"-9672";"26968"
"2134";"3345";"1428";"2436";"-2804";"-4584";"12944"
"2135";"2385";"-643";"1540";"48";"-4740";"8840"
"2136";"-1637";"-350";"486";"1056";"-5852";"18572"
"2137";"1788";"-972";"3267";"-740";"-6180";"19172"
"2138";"1223";"591";"25";"624";"-6884";"11596"
"2139";"-755";"509";"-748";"1252";"-6080";"16540"
"2140";"-665";"708";"-1869";"-1584";"-4180";"14304"
"2141";"-1776";"1431";"1036";"-1700";"-3984";"15136"
"2142";"-1103";"-1478";"-1028";"2076";"-4836";"17452"
"2143";"-542";"1007";"-3623";"84";"-5344";"15152"
"2144";"109";"463";"-2121";"-2204";"-6204";"15880"
"2145";"1561";"1145";"-1067";"-2076";"-7388";"14940"
"2146";"827";"1778";"-1349";"-1388";"-5008";"11680"
"2147";"861";"1749";"-682";"-2960";"-5528";"16836"
"2148";"2416";"1293";"1302";"-2864";"-5164";"15236"
"2149";"1070";"1889";"465";"-216";"-5400";"13944"
"2150";"84";"2048";"-3000";"-588";"-6380";"14676"
"2151";"-473";"707";"-2753";"-3320";"-4848";"14684"
"2152";"-141";"-1171";"1618";"-2412";"-5972";"12204"
"2153";"-1030";"-693";"411";"76";"-5764";"15524"
"2154";"-867";"75";"-3109";"96";"-7224";"15664"
"2155";"476";"-1145";"-3283";"-528";"-6628";"14104"
"2156";"-323";"-644";"-2916";"-1728";"-5700";"14768"
"2157";"508";"1125";"-3843";"-1360";"-6628";"15276"
"2158";"1402";"1029";"-5918";"1612";"-4632";"16188"
"2159";"490";"3230";"-6573";"-1436";"-6404";"14960"
"2160";"1553";"2685";"-4007";"-4548";"-3128";"11004"
"2161";"-435";"1455";"-1628";"-3520";"-6524";"17412"
"2162";"-976";"122";"-1490";"-1540";"-4712";"11668"
"2163";"-4973";"721";"-2876";"-928";"-10128";"22620"
"2164";"2547";"2119";"-4863";"-952";"-4056";"12000"
"2165";"1798";"2812";"-5272";"-2144";"-5960";"14260"
"2166";"-109";"6060";"-9748";"868";"-5508";"17620"
"2167";"415";"5235";"-10376";"-3768";"-3984";"15312"
"2168";"791";"3814";"-7289";"-3896";"-6496";"14772"
"2169";"-745";"3595";"-4013";"-1856";"-5292";"13920"
"2170";"-2001";"3530";"-2012";"-2020";"-6220";"18112"
"2171";"-167";"3210";"588";"-2720";"-5500";"15376"
